,disease_name,entity_content,relation_name
2171,粘液腺癌,PET-CT,影像检查
2172,粘液腺癌,CT,影像检查
2173,粘液腺癌,MRI,影像检查
2174,粘液腺癌,核磁,影像检查
2175,直肠癌,腹盆CT,影像检查
2176,直肠癌,胸部CT,影像检查
2177,直肠癌,腹盆CT,影像检查
2178,直肠癌,腹盆CT,影像检查
2179,直肠癌,腹盆CT,影像检查
2180,盆腔囊性占位,全腹CT,影像检查
2181,盆腔囊性占位,MRI,影像检查
2182,卵巢囊腺瘤,全腹CT,影像检查
2183,卵巢囊腺瘤,MRI,影像检查
2184,卵巢肿瘤,全腹CT,影像检查
2185,卵巢肿瘤,MRI,影像检查
2186,卵巢颗粒细胞瘤,全腹CT,影像检查
2187,卵巢颗粒细胞瘤,MRI,影像检查
2188,脾脏切除术后,全身，PET-CT,影像检查
2189,淋巴结结核病,全身，PET-CT,影像检查
2190,食管中段早癌、贲门癌,全身，PET-CT,影像检查
2191,高级别下皮内瘤变,全身，PET-CT,影像检查
2192,鳞状细胞轻度增生并局灶高级别下皮内瘤变,全身，PET-CT,影像检查
2193,贲门癌伴肝脏、盆底种植、多发淋巴结转移,全身，PET-CT,影像检查
2194,食管癌,全身，PET-CT,影像检查
2195,贲门癌IV期,全身，PET-CT,影像检查
2196,贲门癌,全身，PET-CT,影像检查
2197,低分化鳞状细胞癌,CT,影像检查
2198,低分化鳞状细胞癌,CT,影像检查
2199,肝、腹膜及腹膜后淋巴结转移,CT,影像检查
2200,肝、腹膜及腹膜后淋巴结转移,CT,影像检查
2201,盲肠癌,腹部CT,影像检查
2202,盲肠癌,PET/CT,影像检查
2203,盲肠癌,腹盆CT,影像检查
2204,回盲部中低分化腺癌，部分伴粘液腺癌分化,腹部CT,影像检查
2205,回盲部中低分化腺癌，部分伴粘液腺癌分化,PET/CT,影像检查
2206,回盲部中低分化腺癌，部分伴粘液腺癌分化,腹盆CT,影像检查
2207,口腔溃疡,腹部CT,影像检查
2208,口腔溃疡,PET/CT,影像检查
2209,口腔溃疡,腹盆CT,影像检查
2210,腺癌,胸腹CT,影像检查
2211,腺癌,CT,影像检查
2212,腺癌,MR,影像检查
2213,腺癌,CT,影像检查
2214,腺癌,CT,影像检查
2215,腺癌,MR,影像检查
2216,腺癌,PET-CT,影像检查
2217,腺癌,下腹部MRI,影像检查
2218,乙状结肠癌,胸腹CT,影像检查
2219,乙状结肠癌,CT,影像检查
2220,乙状结肠癌,MR,影像检查
2221,乙状结肠癌,CT,影像检查
2222,乙状结肠癌,CT,影像检查
2223,乙状结肠癌,MR,影像检查
2224,乙状结肠癌,PET-CT,影像检查
2225,乙状结肠癌,下腹部MRI,影像检查
2226,肝转移瘤,胸腹CT,影像检查
2227,肝转移瘤,CT,影像检查
2228,肝转移瘤,MR,影像检查
2229,肝转移瘤,CT,影像检查
2230,肝转移瘤,CT,影像检查
2231,肝转移瘤,MR,影像检查
2232,肝转移瘤,PET-CT,影像检查
2233,肝转移瘤,下腹部MRI,影像检查
2234,直肠中至低分化腺癌,胸腹CT,影像检查
2235,直肠中至低分化腺癌,CT,影像检查
2236,直肠中至低分化腺癌,MR,影像检查
2237,直肠中至低分化腺癌,CT,影像检查
2238,直肠中至低分化腺癌,CT,影像检查
2239,直肠中至低分化腺癌,MR,影像检查
2240,直肠中至低分化腺癌,PET-CT,影像检查
2241,直肠中至低分化腺癌,下腹部MRI,影像检查
2242,直肠癌术后,胸腹CT,影像检查
2243,直肠癌术后,CT,影像检查
2244,直肠癌术后,MR,影像检查
2245,直肠癌术后,CT,影像检查
2246,直肠癌术后,CT,影像检查
2247,直肠癌术后,MR,影像检查
2248,直肠癌术后,PET-CT,影像检查
2249,直肠癌术后,下腹部MRI,影像检查
2250,肝脏转移瘤,胸腹CT,影像检查
2251,肝脏转移瘤,CT,影像检查
2252,肝脏转移瘤,MR,影像检查
2253,肝脏转移瘤,CT,影像检查
2254,肝脏转移瘤,CT,影像检查
2255,肝脏转移瘤,MR,影像检查
2256,肝脏转移瘤,PET-CT,影像检查
2257,肝脏转移瘤,下腹部MRI,影像检查
2258,直肠腺癌肝转移,胸腹CT,影像检查
2259,直肠腺癌肝转移,CT,影像检查
2260,直肠腺癌肝转移,MR,影像检查
2261,直肠腺癌肝转移,CT,影像检查
2262,直肠腺癌肝转移,CT,影像检查
2263,直肠腺癌肝转移,MR,影像检查
2264,直肠腺癌肝转移,PET-CT,影像检查
2265,直肠腺癌肝转移,下腹部MRI,影像检查
2266,肝S2肿瘤中分化腺癌,胸腹CT,影像检查
2267,肝S2肿瘤中分化腺癌,CT,影像检查
2268,肝S2肿瘤中分化腺癌,MR,影像检查
2269,肝S2肿瘤中分化腺癌,CT,影像检查
2270,肝S2肿瘤中分化腺癌,CT,影像检查
2271,肝S2肿瘤中分化腺癌,MR,影像检查
2272,肝S2肿瘤中分化腺癌,PET-CT,影像检查
2273,肝S2肿瘤中分化腺癌,下腹部MRI,影像检查
2274,直肠腺癌肝转移,胸腹CT,影像检查
2275,直肠腺癌肝转移,CT,影像检查
2276,直肠腺癌肝转移,MR,影像检查
2277,直肠腺癌肝转移,CT,影像检查
2278,直肠腺癌肝转移,CT,影像检查
2279,直肠腺癌肝转移,MR,影像检查
2280,直肠腺癌肝转移,PET-CT,影像检查
2281,直肠腺癌肝转移,下腹部MRI,影像检查
2282,肝S8肿瘤,胸腹CT,影像检查
2283,肝S8肿瘤,CT,影像检查
2284,肝S8肿瘤,MR,影像检查
2285,肝S8肿瘤,CT,影像检查
2286,肝S8肿瘤,CT,影像检查
2287,肝S8肿瘤,MR,影像检查
2288,肝S8肿瘤,PET-CT,影像检查
2289,肝S8肿瘤,下腹部MRI,影像检查
2290,中分化腺癌,胸腹CT,影像检查
2291,中分化腺癌,CT,影像检查
2292,中分化腺癌,MR,影像检查
2293,中分化腺癌,CT,影像检查
2294,中分化腺癌,CT,影像检查
2295,中分化腺癌,MR,影像检查
2296,中分化腺癌,PET-CT,影像检查
2297,中分化腺癌,下腹部MRI,影像检查
2298,直肠腺癌肝转移,胸腹CT,影像检查
2299,直肠腺癌肝转移,CT,影像检查
2300,直肠腺癌肝转移,MR,影像检查
2301,直肠腺癌肝转移,CT,影像检查
2302,直肠腺癌肝转移,CT,影像检查
2303,直肠腺癌肝转移,MR,影像检查
2304,直肠腺癌肝转移,PET-CT,影像检查
2305,直肠腺癌肝转移,下腹部MRI,影像检查
2306,左胸腔积液,胸腹CT,影像检查
2307,左胸腔积液,CT,影像检查
2308,左胸腔积液,MR,影像检查
2309,左胸腔积液,CT,影像检查
2310,左胸腔积液,CT,影像检查
2311,左胸腔积液,MR,影像检查
2312,左胸腔积液,PET-CT,影像检查
2313,左胸腔积液,下腹部MRI,影像检查
2314,左上肺不张合并感染,胸腹CT,影像检查
2315,左上肺不张合并感染,CT,影像检查
2316,左上肺不张合并感染,MR,影像检查
2317,左上肺不张合并感染,CT,影像检查
2318,左上肺不张合并感染,CT,影像检查
2319,左上肺不张合并感染,MR,影像检查
2320,左上肺不张合并感染,PET-CT,影像检查
2321,左上肺不张合并感染,下腹部MRI,影像检查
2322,直肠癌肝转移术后化疗后,胸腹CT,影像检查
2323,直肠癌肝转移术后化疗后,CT,影像检查
2324,直肠癌肝转移术后化疗后,MR,影像检查
2325,直肠癌肝转移术后化疗后,CT,影像检查
2326,直肠癌肝转移术后化疗后,CT,影像检查
2327,直肠癌肝转移术后化疗后,MR,影像检查
2328,直肠癌肝转移术后化疗后,PET-CT,影像检查
2329,直肠癌肝转移术后化疗后,下腹部MRI,影像检查
2330,直肠癌多发转移化疗后,胸腹CT,影像检查
2331,直肠癌多发转移化疗后,CT,影像检查
2332,直肠癌多发转移化疗后,MR,影像检查
2333,直肠癌多发转移化疗后,CT,影像检查
2334,直肠癌多发转移化疗后,CT,影像检查
2335,直肠癌多发转移化疗后,MR,影像检查
2336,直肠癌多发转移化疗后,PET-CT,影像检查
2337,直肠癌多发转移化疗后,下腹部MRI,影像检查
2338,胃角腺癌,颈胸部部CT,影像检查
2339,胃角腺癌,颈部胸部下腹部上腹部盆腔CT,影像检查
2340,胃癌，右锁下，隆突上，胃小弯侧，膈脚后，食管旁，腹主动脉旁广泛淋巴结转移,颈胸部部CT,影像检查
2341,胃癌，右锁下，隆突上，胃小弯侧，膈脚后，食管旁，腹主动脉旁广泛淋巴结转移,颈部胸部下腹部上腹部盆腔CT,影像检查
2342,胃癌并右锁骨下、纵膈、腹腔淋巴结转移,颈胸部部CT,影像检查
2343,胃癌并右锁骨下、纵膈、腹腔淋巴结转移,颈部胸部下腹部上腹部盆腔CT,影像检查
2344,肺部结节,胸部CT,影像检查
2345,肺部结节,PET,影像检查
2346,肺部结节,CT,影像检查
2347,肺部结节,胸部CT,影像检查
2348,肺部结节,PET,影像检查
2349,肺部结节,CT,影像检查
2350,左肺上叶近肺门处及左肺上叶后基底段占位性病变，代谢活性增高，考虑恶性肿瘤可能,胸部CT,影像检查
2351,左肺上叶近肺门处及左肺上叶后基底段占位性病变，代谢活性增高，考虑恶性肿瘤可能,PET,影像检查
2352,左肺上叶近肺门处及左肺上叶后基底段占位性病变，代谢活性增高，考虑恶性肿瘤可能,CT,影像检查
2353,急性上壁、后壁、左室心肌梗死,胸部CT,影像检查
2354,急性上壁、后壁、左室心肌梗死,PET,影像检查
2355,急性上壁、后壁、左室心肌梗死,CT,影像检查
2356,冠心病,胸部CT,影像检查
2357,冠心病,PET,影像检查
2358,冠心病,CT,影像检查
2359,HCC,肝血管造影,影像检查
2360,HCC,腹CT,影像检查
2361,HCC, CT,影像检查
2362,HCC, CT,影像检查
2363,左叶肝细胞性肝癌，中分化,肝血管造影,影像检查
2364,左叶肝细胞性肝癌，中分化,腹CT,影像检查
2365,左叶肝细胞性肝癌，中分化, CT,影像检查
2366,左叶肝细胞性肝癌，中分化, CT,影像检查
2367,腹膜后LNM,肝血管造影,影像检查
2368,腹膜后LNM,腹CT,影像检查
2369,腹膜后LNM, CT,影像检查
2370,腹膜后LNM, CT,影像检查
2371,腹膜后LNM,肝血管造影,影像检查
2372,腹膜后LNM,腹CT,影像检查
2373,腹膜后LNM, CT,影像检查
2374,腹膜后LNM, CT,影像检查
2375,肝转移,CT,影像检查
2376,直肠溃疡型中分化腺癌,CT,影像检查
2377,内膜异位症,盆腔CT,影像检查
2378,内膜异位症,盆腹，CT,影像检查
2379,内膜异位症,盆腔，MRI,影像检查
2380,内膜异位症,CT,影像检查
2381,子宫中分化子宫内膜样腺癌,盆腔CT,影像检查
2382,子宫中分化子宫内膜样腺癌,盆腹，CT,影像检查
2383,子宫中分化子宫内膜样腺癌,盆腔，MRI,影像检查
2384,子宫中分化子宫内膜样腺癌,CT,影像检查
2385,右卵巢中分化子宫内膜样腺癌,盆腔CT,影像检查
2386,右卵巢中分化子宫内膜样腺癌,盆腹，CT,影像检查
2387,右卵巢中分化子宫内膜样腺癌,盆腔，MRI,影像检查
2388,右卵巢中分化子宫内膜样腺癌,CT,影像检查
2389,阑尾慢性炎,盆腔CT,影像检查
2390,阑尾慢性炎,盆腹，CT,影像检查
2391,阑尾慢性炎,盆腔，MRI,影像检查
2392,阑尾慢性炎,CT,影像检查
2393,低分化腺癌,CT,影像检查
2394,低分化腺癌,PET/CT,影像检查
2395,肝S3转移瘤,CT,影像检查
2396,肝S3转移瘤,PET/CT,影像检查
2397,肝门区及腹膜后淋巴结转移,CT,影像检查
2398,肝门区及腹膜后淋巴结转移,PET/CT,影像检查
2399,吻合口炎,CT,影像检查
2400,吻合口炎,PET/CT,影像检查
2401,肝S3转移,CT,影像检查
2402,肝S3转移,PET/CT,影像检查
2403,肝门区及腹膜后淋巴结转移,CT,影像检查
2404,肝门区及腹膜后淋巴结转移,PET/CT,影像检查
2405,宫颈癌,盆腹MRI,影像检查
2406,宫颈癌,PET-CT,影像检查
2407,中分化鳞状细胞癌,盆腹MRI,影像检查
2408,中分化鳞状细胞癌,PET-CT,影像检查
2409,结肠锯齿状腺瘤,全腹增强CT,影像检查
2410,结肠腺癌（中分化）,全腹增强CT,影像检查
2411,进展期直肠癌：浸润溃疡型，中分化管状腺癌,全腹增强CT,影像检查
2412,贫血,CT,影像检查
2413,管状绒毛状腺瘤型息肉,CT,影像检查
2414,横结肠癌,CT,影像检查
2415,腺癌,CT,影像检查
2416,（结肠）高级别绒毛管状腺瘤,CT,影像检查
2417,胃MT,CT,影像检查
2418,胃大部切除术后,CT,影像检查
2419,胃MT肝转移,CT,影像检查
2420,腹主动脉粥样硬化,B超,影像检查
2421,急性胆管炎,B超,影像检查
2422,中分化腺癌,CT,影像检查
2423,中分化腺癌,PET-CT,影像检查
2424,中分化腺癌,CT,影像检查
2425,中分化腺癌,B超,影像检查
2426,中分化腺癌,盆腔CT及PETCT,影像检查
2427,中分化腺癌,PETCT,影像检查
2428,中分化腺癌,腹胸部CT,影像检查
2429,中分化腺癌,腹平片,影像检查
2430,绒毛状管状腺瘤,CT,影像检查
2431,绒毛状管状腺瘤,PET-CT,影像检查
2432,绒毛状管状腺瘤,CT,影像检查
2433,绒毛状管状腺瘤,B超,影像检查
2434,绒毛状管状腺瘤,盆腔CT及PETCT,影像检查
2435,绒毛状管状腺瘤,PETCT,影像检查
2436,绒毛状管状腺瘤,腹胸部CT,影像检查
2437,绒毛状管状腺瘤,腹平片,影像检查
2438,直肠癌术后复发,CT,影像检查
2439,直肠癌术后复发,PET-CT,影像检查
2440,直肠癌术后复发,CT,影像检查
2441,直肠癌术后复发,B超,影像检查
2442,直肠癌术后复发,盆腔CT及PETCT,影像检查
2443,直肠癌术后复发,PETCT,影像检查
2444,直肠癌术后复发,腹胸部CT,影像检查
2445,直肠癌术后复发,腹平片,影像检查
2446,直肠癌术后盆腔复发,CT,影像检查
2447,直肠癌术后盆腔复发,PET-CT,影像检查
2448,直肠癌术后盆腔复发,CT,影像检查
2449,直肠癌术后盆腔复发,B超,影像检查
2450,直肠癌术后盆腔复发,盆腔CT及PETCT,影像检查
2451,直肠癌术后盆腔复发,PETCT,影像检查
2452,直肠癌术后盆腔复发,腹胸部CT,影像检查
2453,直肠癌术后盆腔复发,腹平片,影像检查
2454,小肠不全梗阻,CT,影像检查
2455,小肠不全梗阻,PET-CT,影像检查
2456,小肠不全梗阻,CT,影像检查
2457,小肠不全梗阻,B超,影像检查
2458,小肠不全梗阻,盆腔CT及PETCT,影像检查
2459,小肠不全梗阻,PETCT,影像检查
2460,小肠不全梗阻,腹胸部CT,影像检查
2461,小肠不全梗阻,腹平片,影像检查
2462,横结肠腺癌,PET-CT,影像检查
2463,中分化腺癌,PET-CT,影像检查
2464,中分化腺癌,PET-CT,影像检查
2465,肝癌,CT,影像检查
2466,肝癌,MRI,影像检查
2467,肝癌,CT,影像检查
2468,低分化鳞癌,CT,影像检查
2469,低分化鳞癌,MRI,影像检查
2470,低分化鳞癌,CT,影像检查
2471,混合性肝细胞癌（肝细胞性肝癌与胆管细胞癌混合）,CT,影像检查
2472,混合性肝细胞癌（肝细胞性肝癌与胆管细胞癌混合）,MRI,影像检查
2473,混合性肝细胞癌（肝细胞性肝癌与胆管细胞癌混合）,CT,影像检查
2474,右侧肩胛骨转移,CT,影像检查
2475,右侧肩胛骨转移,MRI,影像检查
2476,右侧肩胛骨转移,CT,影像检查
2477,子宫粘膜上肌瘤,彩超,影像检查
2478,子宫粘膜上肌瘤,PET-CT,影像检查
2479,子宫粘膜上肌瘤,PET-CT,影像检查
2480,骨外尤文肉瘤/原始神经外胚叶肿瘤（ES/PNET）,彩超,影像检查
2481,骨外尤文肉瘤/原始神经外胚叶肿瘤（ES/PNET）,PET-CT,影像检查
2482,骨外尤文肉瘤/原始神经外胚叶肿瘤（ES/PNET）,PET-CT,影像检查
2483,（宫颈）小圆细胞恶性肿瘤,彩超,影像检查
2484,（宫颈）小圆细胞恶性肿瘤,PET-CT,影像检查
2485,（宫颈）小圆细胞恶性肿瘤,PET-CT,影像检查
2486,尤文肉瘤,彩超,影像检查
2487,尤文肉瘤,PET-CT,影像检查
2488,尤文肉瘤,PET-CT,影像检查
2489,子宫肉瘤术后,彩超,影像检查
2490,子宫肉瘤术后,PET-CT,影像检查
2491,子宫肉瘤术后,PET-CT,影像检查
2492,胃癌,PET-CT,影像检查
2493,胃癌,CT,影像检查
2494,胃癌,PET-CT,影像检查
2495,胃癌,CT,影像检查
2496,胃癌,PET-CT,影像检查
2497,胃癌,CT,影像检查
2498,胃窦癌伴不全梗阻,PET-CT,影像检查
2499,胃窦癌伴不全梗阻,CT,影像检查
2500,胃中至低分化腺癌（LAUREN，分型：混合型）,PET-CT,影像检查
2501,胃中至低分化腺癌（LAUREN，分型：混合型）,CT,影像检查
2502,乙状结肠中分化腺癌,胸部CT,影像检查
2503,乙状结肠中分化腺癌,胸部CT,影像检查
2504,低分化腺癌,腹部CT,影像检查
2505,肝内多发结节,腹部CT,影像检查
2506,IV期胃癌,腹部CT,影像检查
2507,腹腔积液,下消化道泛影葡胺造影,影像检查
2508,腹腔积液,下消化道造影,影像检查
2509,胰腺肿瘤,下消化道泛影葡胺造影,影像检查
2510,胰腺肿瘤,下消化道造影,影像检查
2511,息肉,超声,影像检查
2512,消化道出血原因待查,腹部血管DSA,影像检查
2513,重度贫血,腹部血管DSA,影像检查
2514,肝硬化,腹部血管DSA,影像检查
2515,慢性丙型肝炎,腹部血管DSA,影像检查
2516,胃底静脉曲张,腹部血管DSA,影像检查
2517,静脉曲张,腹部血管DSA,影像检查
2518,十二指肠球炎,腹部血管DSA,影像检查
2519,下消化道出血,腹部血管DSA,影像检查
2520,胃早癌,腹部血管DSA,影像检查
2521,胃早癌,腹部血管DSA,影像检查
2522,下消化道出血,腹部血管DSA,影像检查
2523,胃癌伴出血,腹部血管DSA,影像检查
2524,肝硬化,腹部血管DSA,影像检查
2525,房颤伴快速心室率,心电图,影像检查
2526,房颤伴快速心室率,头部CT,影像检查
2527,脑梗死,心电图,影像检查
2528,脑梗死,头部CT,影像检查
2529,脑萎缩,心电图,影像检查
2530,脑萎缩,头部CT,影像检查
2531,脑白质脱髓鞘改变,心电图,影像检查
2532,脑白质脱髓鞘改变,头部CT,影像检查
2533,宫内孕不全流产,盆腹CT,影像检查
2534,宫内孕不全流产,盆腔B超,影像检查
2535,宫内孕不全流产,腹部B超,影像检查
2536,低分化鳞癌,盆腹CT,影像检查
2537,低分化鳞癌,盆腔B超,影像检查
2538,低分化鳞癌,腹部B超,影像检查
2539,低分化鳞癌,盆腹CT,影像检查
2540,低分化鳞癌,盆腔B超,影像检查
2541,低分化鳞癌,腹部B超,影像检查
2542,低分化癌,盆腹CT,影像检查
2543,低分化癌,盆腔B超,影像检查
2544,低分化癌,腹部B超,影像检查
2545,子宫切除术后,盆腹CT,影像检查
2546,子宫切除术后,盆腔B超,影像检查
2547,子宫切除术后,腹部B超,影像检查
2548,胰头癌,下腹部CT,影像检查
2549,胰腺占位：胰腺癌,下腹部CT,影像检查
2550,慢性胃炎,下腹部CT,影像检查
2551,原发性高血压3级 很高危,下腹部CT,影像检查
2552,胰头低分化导管腺癌,下腹部CT,影像检查
2553,溶血性贫血,胸片,影像检查
2554,溶血性贫血,心脏彩超,影像检查
2555,G-6-PD酶缺乏症,胸片,影像检查
2556,G-6-PD酶缺乏症,心脏彩超,影像检查
2557,贫血性心脏病,胸片,影像检查
2558,贫血性心脏病,心脏彩超,影像检查
2559,肝功能不全,胸片,影像检查
2560,肝功能不全,心脏彩超,影像检查
2561,G-6-PD酶缺乏症,胸片,影像检查
2562,G-6-PD酶缺乏症,心脏彩超,影像检查
2563,溶血性贫血,胸片,影像检查
2564,溶血性贫血,心脏彩超,影像检查
2565,脂肪肝,腹部彩超,影像检查
2566,腹腔积液,腹部彩超,影像检查
2567,急性重症胰腺炎,腹部彩超,影像检查
2568,前列腺增生,B，超,影像检查
2569,前列腺增生,心电图,影像检查
2570,前列腺增生,全身骨显像+，骨断层显像,影像检查
2571,前列腺增生,CT,影像检查
2572,前列腺增生,MR,影像检查
2573,左肾囊肿,B，超,影像检查
2574,左肾囊肿,心电图,影像检查
2575,左肾囊肿,全身骨显像+，骨断层显像,影像检查
2576,左肾囊肿,CT,影像检查
2577,左肾囊肿,MR,影像检查
2578,良性前列腺增生,B，超,影像检查
2579,良性前列腺增生,心电图,影像检查
2580,良性前列腺增生,全身骨显像+，骨断层显像,影像检查
2581,良性前列腺增生,CT,影像检查
2582,良性前列腺增生,MR,影像检查
2583,窦性心动过缓,B，超,影像检查
2584,窦性心动过缓,心电图,影像检查
2585,窦性心动过缓,全身骨显像+，骨断层显像,影像检查
2586,窦性心动过缓,CT,影像检查
2587,窦性心动过缓,MR,影像检查
2588,前列腺腺癌,B，超,影像检查
2589,前列腺腺癌,心电图,影像检查
2590,前列腺腺癌,全身骨显像+，骨断层显像,影像检查
2591,前列腺腺癌,CT,影像检查
2592,前列腺腺癌,MR,影像检查
2593,胸12椎体，骶骨转移,B，超,影像检查
2594,胸12椎体，骶骨转移,心电图,影像检查
2595,胸12椎体，骶骨转移,全身骨显像+，骨断层显像,影像检查
2596,胸12椎体，骶骨转移,CT,影像检查
2597,胸12椎体，骶骨转移,MR,影像检查
2598,前列腺增生,B，超,影像检查
2599,前列腺增生,心电图,影像检查
2600,前列腺增生,全身骨显像+，骨断层显像,影像检查
2601,前列腺增生,CT,影像检查
2602,前列腺增生,MR,影像检查
2603,肝细胞癌,CHEST X-RAY,影像检查
2604,肝细胞癌,胸、，下腹部CT,影像检查
2605,肝癌切除（肝中叶）+胆囊切除术,CHEST X-RAY,影像检查
2606,肝癌切除（肝中叶）+胆囊切除术,胸、，下腹部CT,影像检查
2607,肝癌切除术后,CHEST X-RAY,影像检查
2608,肝癌切除术后,胸、，下腹部CT,影像检查
2609,肺癌,CHEST X-RAY,影像检查
2610,肺癌,胸、，下腹部CT,影像检查
2611,心包少量积液,CHEST X-RAY,影像检查
2612,心包少量积液,胸、，下腹部CT,影像检查
2613,肝细胞癌”切除术后,CHEST X-RAY,影像检查
2614,肝细胞癌”切除术后,胸、，下腹部CT,影像检查
2615,两侧胸腔积液,胸部CT,影像检查
2616,两侧胸腔积液,腹部，CT,影像检查
2617,两侧胸腔积液,头MRI,影像检查
2618,心包积液,胸部CT,影像检查
2619,心包积液,腹部，CT,影像检查
2620,心包积液,头MRI,影像检查
2621,转移性腺癌,胸部CT,影像检查
2622,转移性腺癌,腹部，CT,影像检查
2623,转移性腺癌,头MRI,影像检查
2624,骨转移,胸部CT,影像检查
2625,骨转移,腹部，CT,影像检查
2626,骨转移,头MRI,影像检查
2627,胃角溃疡,胸部CT,影像检查
2628,胃角溃疡,腹部，CT,影像检查
2629,胃角溃疡,头MRI,影像检查
2630,胃角低分化腺癌及印戒细胞癌,胸部CT,影像检查
2631,胃角低分化腺癌及印戒细胞癌,腹部，CT,影像检查
2632,胃角低分化腺癌及印戒细胞癌,头MRI,影像检查
2633,乙肝肝硬化,核磁,影像检查
2634,乙肝肝硬化,核磁,影像检查
2635,食管胃底静脉曲张,核磁,影像检查
2636,食管胃底静脉曲张,核磁,影像检查
2637,胃潴留,核磁,影像检查
2638,胃潴留,核磁,影像检查
2639,肝MT综合治疗后,核磁,影像检查
2640,肝MT综合治疗后,核磁,影像检查
2641,弥漫大B细胞淋巴瘤，非GCB亚型,PET/CT,影像检查
2642,弥漫大B细胞淋巴瘤回盲部切除术后,PET/CT,影像检查
2643,回盲部术后,PET/CT,影像检查
2644,（回盲部）弥漫大B细胞淋巴瘤，非GCB亚型IA期,PET/CT,影像检查
2645,消化道出血原因待查,腹部血管DSA,影像检查
2646,重度贫血,腹部血管DSA,影像检查
2647,肝硬化,腹部血管DSA,影像检查
2648,慢性丙型肝炎,腹部血管DSA,影像检查
2649,胃底静脉曲张,腹部血管DSA,影像检查
2650,静脉曲张,腹部血管DSA,影像检查
2651,十二指肠球炎,腹部血管DSA,影像检查
2652,下消化道出血原因不能明确,腹部血管DSA,影像检查
2653,胃早癌,腹部血管DSA,影像检查
2654,胃早癌,腹部血管DSA,影像检查
2655,胃癌,腹部血管DSA,影像检查
2656,贫血,腹部血管DSA,影像检查
2657,中分化腺癌,CT,影像检查
2658,（升结肠）中分化腺癌,CT,影像检查
2659,结肠癌转移,CT,影像检查
2660,两侧半卵圆中心及两侧基底节区腔隙性脑梗死,头胸部CT,影像检查
2661,陈旧性腔隙性脑梗死,头胸部CT,影像检查
2662,脑干陈旧性腔隙性脑梗死,头胸部CT,影像检查
2663,脑白质脱髓鞘改变,头胸部CT,影像检查
2664,脑萎缩,头胸部CT,影像检查
2665,两侧额顶颞部蛛网膜上腔增宽或硬膜上积液,头胸部CT,影像检查
2666,两侧筛窦及额窦炎,头胸部CT,影像检查
2667,右肺下叶及两肺上叶感染性病变,头胸部CT,影像检查
2668,肺部感染,头胸部CT,影像检查
2669,脑梗死,头胸部CT,影像检查
2670,颈脑血管狭窄,头胸部CT,影像检查
2671,血塞通,头胸部CT,影像检查
2672,阿司匹林肠溶片,头胸部CT,影像检查
2673,脑动脉供血不足,头胸部CT,影像检查
2674,腔隙性脑梗死,头胸部CT,影像检查
2675,原发性高血压3级 极高危,头胸部CT,影像检查
2676,乙状结肠腺癌,ＭＲＩ,影像检查
2677,直肠下段癌晚期，肝转移,ＭＲＩ,影像检查
2678,(直肠)溃疡型腺癌，分化III级,ＭＲＩ,影像检查
2679,乙状结肠MT,ＭＲＩ,影像检查
2680,肝内多发转移瘤,ＭＲＩ,影像检查
2681,；肝、两肾多发小囊肿,ＭＲＩ,影像检查
2682,胃癌,腹盆部，CT,影像检查
2683,胃癌,MRCP,影像检查
2684,阑尾炎,腹盆部，CT,影像检查
2685,阑尾炎,MRCP,影像检查
2686,肝内胆管扩张,腹盆部，CT,影像检查
2687,肝内胆管扩张,MRCP,影像检查
2688,胆管中段狭窄,腹盆部，CT,影像检查
2689,胆管中段狭窄,MRCP,影像检查
2690,肝内外胆管扩张,腹盆部，CT,影像检查
2691,肝内外胆管扩张,MRCP,影像检查
2692,胆总管中段狭窄,腹盆部，CT,影像检查
2693,胆总管中段狭窄,MRCP,影像检查
2694,印戒细胞癌,盆腔MRI,影像检查
2695,腺癌,胸部CT,影像检查
2696,腺癌,腹盆MRI,影像检查
2697,中分化腺癌,胸部CT,影像检查
2698,中分化腺癌,腹盆MRI,影像检查
2699,乙状结肠癌（PT3N1M0）,胸部CT,影像检查
2700,乙状结肠癌（PT3N1M0）,腹盆MRI,影像检查
2701,卵巢癌及淋巴结转移,腹部CT,影像检查
2702,腹膜后淋巴结转移,腹部CT,影像检查
2703,转移性腺癌,PETCT,影像检查
2704,转移性腺癌,PET/CT,影像检查
2705,淋巴结转移性低分化腺癌,PETCT,影像检查
2706,淋巴结转移性低分化腺癌,PET/CT,影像检查
2707,转移性低分化腺癌,PETCT,影像检查
2708,转移性低分化腺癌,PET/CT,影像检查
2709,右上肢大隐静脉曲张,上肢静脉造影,影像检查
2710,右侧髂静脉压迫综合征,上肢静脉造影,影像检查
2711,髂静脉压迫综合征,上肢静脉造影,影像检查
2712,右上肢大隐静脉曲张,上肢静脉造影,影像检查
2713,右上肢静脉曲张伴溃疡感染,上肢静脉造影,影像检查
2714,消化道出血原因待查,腹部血管DSA,影像检查
2715,重度贫血,腹部血管DSA,影像检查
2716,肝硬化,腹部血管DSA,影像检查
2717,慢性丙型肝炎,腹部血管DSA,影像检查
2718,胃底静脉曲张,腹部血管DSA,影像检查
2719,静脉曲张,腹部血管DSA,影像检查
2720,十二指肠球炎,腹部血管DSA,影像检查
2721,下消化道出血原因不能明确,腹部血管DSA,影像检查
2722,胃早癌,腹部血管DSA,影像检查
2723,胃早癌,腹部血管DSA,影像检查
2724,丙肝后肝硬化,腹部血管DSA,影像检查
